name,url,original_price,current_price,rating,orders,thumbnail,scrape_time
"SERVO 16SE Mini Smartphone 16GB ROM Android 9.0 Wifi Dual SIM Standby Play Store 3G WCDMA 3.0""Little Smart Cellphone New Version",https://www.aliexpress.com/item/1005007667149017.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-0&pdp_ext_f=%7B%22order%22%3A%222862%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211116.19%21479.96%21%21%21817.12%21351.36%21%40211b816617544731153936800e959c%2112000041768386830%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=C3pB59YXPDc8&utparam-url=scene%3Asearch%7Cquery_from%3A,1116.19,479.96,4.5,"2,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/S6024968d82d34137a6527b3f5e481e61r.jpg_480x480q75.jpg_.avif,2025-08-06T10:38:58.036285
SOYES S23 Pro Mini Smartphones Android 8.1 Dual SIM 3.0'' HD 1000mAh Battery WIFI Bluetooth 3G Small Mobile Phone,https://www.aliexpress.com/item/1005006863910082.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-1&pdp_ext_f=%7B%22order%22%3A%22979%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005006863910082%22%2C%22orig_item_id%22%3A%221005006177200517%22%7D&pdp_npi=6%40dis%21MAD%211002.21%21481.07%21%21%21733.68%21352.17%21%40211b816617544731153936800e959c%2112000038553120783%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=lGXIDrrUgXPC&utparam-url=scene%3Asearch%7Cquery_from%3A,1002.21,481.07,4.9,900+ sold,https://ae-pic-a1.aliexpress-media.com/kf/S373bb27b57d74c6c9a106dfe61572d6a9.jpg_480x480q75.jpg_.avif,2025-08-06T10:38:58.214626
Xiaomi Redmi 9A Global Rom Smartphone 64GB/128GB Cellphone 5000mAh 6.53 inch MTK Helio G25 Octa Core 13MP Smart phone CN Version,https://www.aliexpress.com/item/1005007501276806.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-2&pdp_ext_f=%7B%22order%22%3A%22961%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21847.89%21474.84%21%21%2186.30%2148.33%21%40211b816617544731153936800e959c%2112000041041920881%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=HOTZkaGP4a9h&utparam-url=scene%3Asearch%7Cquery_from%3A,847.89,474.84,4.4,900+ sold,https://ae-pic-a1.aliexpress-media.com/kf/S99f816dbb8e546408d0abeb696a34cc88.png_480x480.png_.avif,2025-08-06T10:38:58.391265
Original Xiaomi Redmi 8 4GB+64GB 4700 mAh Smartphone Dual SIM 6.22'' 12MP+2MP+8MP Snapdragon 439 Octa-Core 4G LTE Mobile Phone,https://www.aliexpress.com/item/1005007501128446.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-4&pdp_ext_f=%7B%22order%22%3A%22279%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21689.02%21413.43%21%21%2170.13%2142.08%21%40211b816617544731153936800e959c%2112000041040700900%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=NTz9bHksxDjL&utparam-url=scene%3Asearch%7Cquery_from%3A,689.02,413.43,4.3,279 sold,https://ae-pic-a1.aliexpress-media.com/kf/S2ef5227d436c4c8ba38f1a47cd263af9f.png_480x480.png_.avif,2025-08-06T10:38:58.601103
HONOR 10 Lite smartphone Global firmware 6.21-inch battery 3400mAh CPU HiSilicon Qilin 710 EMUI 9.0.1 used phone,https://www.aliexpress.com/item/1005009453487338.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-5&pdp_ext_f=%7B%22order%22%3A%2232%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211710.97%21769.93%21%21%211252.54%21563.64%21%40211b816617544731153936800e959c%2112000049151762970%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=lA0kHzuh3SAf&utparam-url=scene%3Asearch%7Cquery_from%3A,1710.97,769.93,4.8,32 sold,https://ae-pic-a1.aliexpress-media.com/kf/S8ce3d053de55403e894c40d909a756d83.jpg_480x480q75.jpg_.avif,2025-08-06T10:38:58.774041
SOYES XS19 Pro Mini SmartPhone Android 12 3.0‘’ Display Dual SIM Standby 4G Mobile Phone Wifi GPS 1950mAh Battery WiFi MT6762,https://www.aliexpress.com/item/1005009127718597.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-6&pdp_ext_f=%7B%22order%22%3A%2238%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211692.53%21744.72%21%21%211239.04%21545.18%21%40211b816617544731153936800e959c%2112000048016316848%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=98R3VURsJnrP&utparam-url=scene%3Asearch%7Cquery_from%3A,1692.53,744.72,5,38 sold,https://ae-pic-a1.aliexpress-media.com/kf/S3d5660d5cab84082adebdb946fabc0a8J.png_480x480.png_.avif,2025-08-06T10:38:58.951167
Screen Protector For Android Cell Mobile Phone 22GB+2TB Film For SMS 24 Ultra Cellphones 7800mAh Smartphone Protection Films,https://www.aliexpress.com/item/1005009613907011.html?aem_p4p_detail=202508060238356919451487047020001713879&algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-7&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21400.06%21400.06%21%21%21292.87%21292.87%21%40211b816617544731153936800e959c%2112000049634361502%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=9YQWFQV4XUdZ&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202508060238356919451487047020001713879_2,400.06,400.06,N/A,N/A,https://ae-pic-a1.aliexpress-media.com/kf/S8b4738b4d48c459cbe928b84ad4fd1f4v.jpg_480x480q75.jpg_.avif,2025-08-06T10:38:59.107058
"Original iPhone 13 128GB/256GB ROM Unlocked A15 Chip IOS 5G Smartphone Face ID 6.1"" OLED Screen iphone 13 cellphone",https://www.aliexpress.com/item/1005005052340322.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-8&pdp_ext_f=%7B%22order%22%3A%22352%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%215488.19%213237.99%21%21%21558.60%21329.57%21%40211b816617544731153936800e959c%2112000047065760576%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=EXmBjdrZapBF&utparam-url=scene%3Asearch%7Cquery_from%3A,5488.19,3237.99,4.5,352 sold,https://ae-pic-a1.aliexpress-media.com/kf/S84e1e5e448304faa820dc780d17a139em.png_480x480.png_.avif,2025-08-06T10:38:59.300965
HUAWEI Y9S smartphone 4G LTE 6.59'' 2340 x 1080 pixel 4000mAh battery capacity Global firmware Kirin 710F Original used phone,https://www.aliexpress.com/item/1005008888317687.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-9&pdp_ext_f=%7B%22order%22%3A%2249%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%212603.21%211197.47%21%21%211905.72%21876.63%21%40211b816617544731153936800e959c%2112000047088828361%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=eD0gXP3SHxA6&utparam-url=scene%3Asearch%7Cquery_from%3A,2603.21,1197.47,4.4,49 sold,https://ae-pic-a1.aliexpress-media.com/kf/Seb485c0d23ac4fa896f7f6b3d1f7fc741.jpg_480x480q75.jpg_.avif,2025-08-06T10:38:59.495000
HONOR 8X Smartphone Global firmware CPU Haisi Qilin 710 6.5-inch 3750mAh rear camera 20MP used phone,https://www.aliexpress.com/item/1005008430045422.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-10&pdp_ext_f=%7B%22order%22%3A%226017%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005008430045422%22%2C%22orig_item_id%22%3A%221005007398010412%22%7D&pdp_npi=6%40dis%21MAD%211833.69%21880.17%21%21%211342.38%21644.34%21%40211b816617544731153936800e959c%2112000045059604857%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=E3xCf605aLEe&utparam-url=scene%3Asearch%7Cquery_from%3A,1833.69,880.17,4.9,"5,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/Se72ce7ac2ee74a4cb182b6afe94442b3q.jpg_480x480q75.jpg_.avif,2025-08-06T10:38:59.667690
New Rino8 Pro Smartphone Large Screen Android 8.0 High Configuration 216 Memory Glass Back Cover Cross-border Phone,https://www.aliexpress.com/item/1005007076398592.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-12&pdp_ext_f=%7B%22order%22%3A%2221%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211556.07%21778.04%21%21%21158.38%2179.19%21%40211b816617544731153936800e959c%2112000039321454035%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=YMKO2T2Ffegd&utparam-url=scene%3Asearch%7Cquery_from%3A,1556.07,778.04,4,21 sold,https://ae-pic-a1.aliexpress-media.com/kf/S6a6ed3ea318848b9be0ae0b9210dd05fL.png_480x480.png_.avif,2025-08-06T10:38:59.842548
"VIVO Y50 Global firmware Smartphone Snapdragon 665 Octa Core 6.53"" 5000mAh 8GB 128GB 16.0MP Cameras Used Phone",https://www.aliexpress.com/item/1005007863942268.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-13&pdp_ext_f=%7B%22order%22%3A%2241%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%212128.15%211064.08%21%21%211557.94%21778.97%21%40211b816617544731153936800e959c%2112000042595228095%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=Z4gWXvJaLBhx&utparam-url=scene%3Asearch%7Cquery_from%3A,2128.15,1064.08,5,41 sold,https://ae-pic-a1.aliexpress-media.com/kf/S358c86958eb5475eb1d0baf4c8341e25K.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:00.040701
OPPO Reno2 Z 4G SmartPhone Android 6.53inch Screen CPU MediaTek Helio P90 4000mAh 48MP Cameras Used Phone,https://www.aliexpress.com/item/1005008388186783.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-14&pdp_ext_f=%7B%22order%22%3A%2244%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%212841.28%211647.94%21%21%212080.00%211206.40%21%40211b816617544731153936800e959c%2112000044817155018%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=QvAV9wyBizYn&utparam-url=scene%3Asearch%7Cquery_from%3A,2841.28,1647.94,4.5,44 sold,https://ae-pic-a1.aliexpress-media.com/kf/S7011b0a4d74b42069b0f2f259650a74eN.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:00.231959
HONOR 8X Smartphone Global firmware CPU Haisi Qilin 710 6.5-inch rear camera 20MP fingerprint recognition used phone,https://www.aliexpress.com/item/1005007096221203.html?aem_p4p_detail=202508060238356919451487047020001713879&algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-15&pdp_ext_f=%7B%22order%22%3A%224636%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21969.31%21920.84%21%21%21709.60%21674.12%21%40211b816617544731153936800e959c%2112000039402590512%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=3B77R2Zzi8yP&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202508060238356919451487047020001713879_4,969.31,920.84,4.6,4000+ sold,https://ae-pic-a1.aliexpress-media.com/kf/S75d8c682100e4656a718d6dbc7aa4225N.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:00.411132
Oppo Reno 4 5g SmartPhone Android CPU Snapdragon 765G 6.4inches screen ROM 128GB 48MP Camera 4020mAh 65W Charge Used phone,https://www.aliexpress.com/item/1005006927722522.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-16&pdp_ext_f=%7B%22order%22%3A%2228%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%213409.54%211875.25%21%21%212496.00%211372.80%21%40211b816617544731153936800e959c%2112000038750754658%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=6DpUY2uo4egH&utparam-url=scene%3Asearch%7Cquery_from%3A,3409.54,1875.25,5,28 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sfed2e0ffa30b49d6a9ddbf10bded9b6dz.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:00.611930
"Apple iPhone 12 Face ID 6.1"" 4G RAM 64GB/128GB/256GB ROM Unlocked Smartphone OLED Screen A14 Bionic Chip Dual 12MP Cameras 12",https://www.aliexpress.com/item/1005005767208105.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-17&pdp_ext_f=%7B%22order%22%3A%22169%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%214016.42%212289.40%21%21%21408.80%21233.02%21%40211b816617544731153936800e959c%2112000047065205515%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=f4eIswYdcV4F&utparam-url=scene%3Asearch%7Cquery_from%3A,4016.42,2289.4,4.6,169 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sd9e7560c185d45f3be8e3042fdcaabcfx.png_480x480.png_.avif,2025-08-06T10:39:00.812434
"SOYES XS15 Blue 3G Mini Smartphone 3.0"" HD Screen 2G RAM 16G ROM Dual SIM Standby Play Store Multiple colors available More Apps",https://www.aliexpress.com/item/1005006996204935.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-18&pdp_ext_f=%7B%22order%22%3A%221512%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005006996204935%22%2C%22orig_item_id%22%3A%221005007974175744%22%7D&pdp_npi=6%40dis%21MAD%211040.40%21499.40%21%21%21761.64%21365.59%21%40211b816617544731153936800e959c%2112000038988536594%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=n4snQBNgfA1X&utparam-url=scene%3Asearch%7Cquery_from%3A,1040.4,499.4,4.9,"1,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/S43ff071530e04bf084c4004443efe0beH.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:00.987495
"VIVO Y50 Global firmware mobile phone Snapdragon 665 Octa Core 6.53"" 5000mAh 18W Dash Charge 8GB 128GB 16.0MP Cameras Used Phone",https://www.aliexpress.com/item/1005007341805408.html?aem_p4p_detail=202508060238356919451487047020001713879&algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-19&pdp_ext_f=%7B%22order%22%3A%22849%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211130.88%211006.48%21%21%21827.88%21736.81%21%40211b816617544731153936800e959c%2112000040361753862%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=lFSNxUkTktVO&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202508060238356919451487047020001713879_5,1130.88,1006.48,4.3,800+ sold,https://ae-pic-a1.aliexpress-media.com/kf/Sd1093b64379542bd856645e09bce4fbeL.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:01.181522
"Original BlackBerry Q20 Classic (-1,-2,-4) 4G LTE Mobile Cell Phone BlackBerryOS Arabic QWERTY Keyboard Unlocked Smartphone",https://www.aliexpress.com/item/1005008557280226.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-20&pdp_ext_f=%7B%22order%22%3A%22103%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211002.14%21671.43%21%21%21102.00%2168.34%21%40211b816617544731153936800e959c%2112000048414612393%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=GRHiavVWBYCY&utparam-url=scene%3Asearch%7Cquery_from%3A,1002.14,671.43,4.6,103 sold,N/A,2025-08-06T10:39:01.346787
Mini phone XS15 3.0inch 2+16GB ROM Smartphone Android Dual SIM Google Play Store 1000mAh 3G Network Mobile phones,https://www.aliexpress.com/item/1005008147172491.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-21&pdp_ext_f=%7B%22order%22%3A%2216%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211118.73%21548.18%21%21%21818.98%21401.30%21%40211b816617544731153936800e959c%2112000043988567019%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=cCesCE7m1Hy7&utparam-url=scene%3Asearch%7Cquery_from%3A,1118.73,548.18,N/A,16 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sd562a4af86bb43978cd0c8bdddda5535K.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:01.511956
"SOYES XS18 Pro 3.0"" Mini Smartphone 2GB RAM 16GB ROM Facial Recognition Android8.1 Dual SIM Standby 1000mAh 3G Network Phone",https://www.aliexpress.com/item/1005008001302101.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-22&pdp_ext_f=%7B%22order%22%3A%22836%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005008001302101%22%2C%22orig_item_id%22%3A%221005007481999540%22%7D&pdp_npi=6%40dis%21MAD%211010.27%21484.93%21%21%21739.58%21355.00%21%40211b816617544731153936800e959c%2112000043218352119%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=mTnPUU5pg86N&utparam-url=scene%3Asearch%7Cquery_from%3A,1010.27,484.93,4.9,800+ sold,https://ae-pic-a1.aliexpress-media.com/kf/Sd419c7122b4e430fb3e0d405ec9a436dG.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:01.686680
Xiaomi Redmi 8A smartphone 4G 64G Global firmware 5000mAh 6.22inch Snapdargon 439 12MP 18W Facial recognition used phone,https://www.aliexpress.com/item/1005007391701224.html?aem_p4p_detail=202508060238356919451487047020001713879&algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-23&pdp_ext_f=%7B%22order%22%3A%221197%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211707.47%21768.36%21%21%211249.98%21562.49%21%40211b816617544731153936800e959c%2112000040557945587%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=MN3KmkAl7NqG&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202508060238356919451487047020001713879_6,1707.47,768.36,4.7,"1,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/Sd03c09c0fdb845479da1047c01d87844M.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:01.871082
Xiaomi Redmi 8A smartphone 4G 64G Global firmware 5000mAh 6.22inch Snapdargon 439 12MP 18W Facial recognition used phone,https://www.aliexpress.com/item/1005007857180184.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-24&pdp_ext_f=%7B%22order%22%3A%221825%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007857180184%22%2C%22orig_item_id%22%3A%221005007391701224%22%7D&pdp_npi=6%40dis%21MAD%211599.59%21799.80%21%21%211171.00%21585.50%21%40211b816617544731153936800e959c%2112000042560150908%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=gtgPrfEmFtI0&utparam-url=scene%3Asearch%7Cquery_from%3A,1599.59,799.8,4.9,"1,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/S4e3177f628c5487092217359e4d3b498E.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:02.043740
"SERVO KING8000 4G Cellular Network Mini Smartphone Android 10.0 2GB+16GB 3"" Display 5MP Camera Dual SIM With Play Store WhatsAPP",https://www.aliexpress.com/item/1005007037935635.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-25&pdp_ext_f=%7B%22order%22%3A%22228%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007037935635%22%2C%22orig_item_id%22%3A%221005007046718022%22%7D&pdp_npi=6%40dis%21MAD%211253.39%21601.63%21%21%21917.56%21440.43%21%40211b816617544731153936800e959c%2112000039179152047%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=BxIGFxYlAvvt&utparam-url=scene%3Asearch%7Cquery_from%3A,1253.39,601.63,4.9,228 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sd436440776a14a4fb2f9c61cded2e8e6h.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:02.224794
"S25 Pro,Smartphone Android,6.8 inch,8+256GB ROM,Dual SIM,Mobile phone,Google Play Store,24+48MP,6000mAh,celulares",https://www.aliexpress.com/item/1005009274834258.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-26&pdp_ext_f=%7B%22order%22%3A%22357%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005009274834258%22%2C%22orig_item_id%22%3A%221005009089068816%22%7D&pdp_npi=6%40dis%21MAD%212438.47%211219.23%21%21%211785.12%21892.56%21%40211b816617544731153936800e959c%2112000048579289102%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=CxKM4WFrtygk&utparam-url=scene%3Asearch%7Cquery_from%3A,2438.47,1219.23,4.9,357 sold,https://ae-pic-a1.aliexpress-media.com/kf/S46b5732ccf3e46f2a46158d90d618ae1q.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:02.424747
Xiaomi Redmi 8A smartphone 4G 64G Global firmware 5000mAh 6.22inch Snapdargon 439 12MP 18W Facial recognition used phone,https://www.aliexpress.com/item/1005006960667339.html?aem_p4p_detail=202508060238356919451487047020001713879&algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-27&pdp_ext_f=%7B%22order%22%3A%221710%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211729.36%21778.21%21%21%211266.00%21569.70%21%40211b816617544731153936800e959c%2112000038867476546%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=Zpo0MdfUTRQH&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202508060238356919451487047020001713879_7,1729.36,778.21,4.5,"1,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/Sba0b8e0ea9874db4b8b283751620b513u.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:02.602675
"SOYES P70 Pro Max Mini Phone Android 8.1 Smartphone 3G Network 3.0"" HD Display Face ID 2000mAh Dual SIM With Play Store 16GB",https://www.aliexpress.com/item/1005007856932999.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-28&pdp_ext_f=%7B%22order%22%3A%22304%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007856932999%22%2C%22orig_item_id%22%3A%221005009021907946%22%7D&pdp_npi=6%40dis%21MAD%21962.54%21481.27%21%21%21704.64%21352.32%21%40211b816617544731153936800e959c%2112000042560214931%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=W0PA3jxgbWHl&utparam-url=scene%3Asearch%7Cquery_from%3A,962.54,481.27,4.9,304 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sa0aa043ec32d4ff48a1bd5b2a001ab595.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:02.783166
SERVO KING5000 Mini Android Smartphone 3G WCDMA 2 SIM Standby 2.5'' Screen 2GB RAM Original Pocket Mobile Phone Gifts for Friend,https://www.aliexpress.com/item/1005007010252942.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-29&pdp_ext_f=%7B%22order%22%3A%22914%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007010252942%22%2C%22orig_item_id%22%3A%221005006716285307%22%7D&pdp_npi=6%40dis%21MAD%211004.80%21482.30%21%21%21735.58%21353.08%21%40211b816617544731153936800e959c%2112000039050973226%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=IR1PN3oCXo3i&utparam-url=scene%3Asearch%7Cquery_from%3A,1004.8,482.3,4.9,900+ sold,https://ae-pic-a1.aliexpress-media.com/kf/S69155fab1a7644b1b34d72e70a3fda004.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:02.957957
"Gaming Smartphone Global Version RedMagic 10 Pro 5G 6.853"" Snapdragon 8 Elite 7050mAh 80W Charge 50MP NFC",https://www.aliexpress.com/item/1005007695761395.html?algo_pvid=519c1f7d-5b3e-4966-8a57-a98eb813bfbc&algo_exp_id=519c1f7d-5b3e-4966-8a57-a98eb813bfbc-30&pdp_ext_f=%7B%22order%22%3A%22214%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%218856.07%216022.18%21%21%21901.39%21612.95%21%40211b816617544731153936800e959c%2112000046425992648%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=qNY3lbbZaI4i&utparam-url=scene%3Asearch%7Cquery_from%3A,8856.07,6022.18,4.6,214 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sa0e81c36e717427797b8b5feb174e6cbm.jpg_480x480q75.jpg_.avif,2025-08-06T10:39:03.159241
